order_id,order_datetime,city,zone,restaurant,cuisine,items_count,order_value_egp,discount_egp,payment_method,courier_id,vehicle_type,distance_km,prep_minutes,promised_minutes,actual_minutes,customer_rating,customer_id,order_status,courier_notes,reordered_within_30d
ORD01220,1/18/2025 15:22,Minya,Nazlet Hussein,Koshary El-Sheikh,Egyptian,4,147 EGP,0,Cash,C054,Tuk-tuk,7.1,5,35,29,4,U1390,Delivered,,1
ORD03793,5/29/2025 13:11,Minya,El-Sahel,Om Ali House,Desserts,4,198,0,Cash,C039,Tuk-tuk,4.2,7,30,25,5,U0660,Delivered,,1
ORD00337,21/06/2025 18:20,Menia,El-Sahel,Om Ali House,Desserts,3,142 EGP,0,Card,C018,Bicycle,4.7,11,30,35,4,U0954,Delivered,,1
ORD01967,21/03/2025 22:14,New Minya,New Minya,Om Ali House,Desserts,3,227 EGP,0,Cash,C055,Bicycle,10.3,7,40,75,3,U0979,Delivered,,0
ORD02360,1/27/2025 18:14,Minya,El-Sahel,El-Abd Minya,Desserts,3,EGP 164,0,Card,C039,Motorcycle,4.6,4,30,11,5,U0903,Delivered,,0
ORD02770,4/22/2025 21:34,Minya,Ard Sultan,Forno Nile,Pizza,1,EGP 98,16,Cash,C007,Motorcycle,4.4,25,30,47,4,U0603,Delivered,,1
ORD02253,10/6/2025 21:26,Minya,Abu Helal,El-Dawar,Egyptian,1,58,0,Cash,C074,Motorcycle,1.5,8,25,17,5,U1341,Delivered,,1
ORD01321,3/30/2025 21:35,Minya,Abu Helal,Om Ali House,Desserts,3,147 EGP,36,Wallet,C088,Tuk-tuk,3.3,4,25,26,4,U0253,Delivered,,0
ORD00702,2/4/2025 17:28,El Minya,Wast El-Balad,El-Dawar,Egyptian,3,186,0,Card,C041,Motorcycle,2.6,6,25,10,5,U1335,Delivered,,1
ORD00335,1/19/2025 18:32,Minya,Corniche El-Nil,Sheikh El-Balad,Grills,6,730 EGP,112,Cash,C067,Motorcycle,3.8,32,30,46,,U1323,Delivered,,0
ORD02996,28/03/2025 15:10,Menia,Abu Helal,El-Nil Fish,Fish,4,820 EGP,0,Card,C052,Bicycle,4.3,23,30,48,5,U0117,Delivered,re-assigned,1
ORD02023,5/1/2025 15:49,minya,Wast El-Balad,Farag Kebab,Grills,3,EGP 232,0,Card,C074,Tuk-tuk,2.6,28,25,36,4,U0334,Delivered,customer not answering,1
ORD01694,1/23/2025 20:30,Minya,El-Mahatta,Farag Kebab,Grills,4,EGP 771,0,Card,C105,Motorcycle,2.1,19,25,27,5,U0473,Delivered,,0
ORD03326,1/26/2025 20:44,Abu Qurqas,Abu Qurqas,Burger Corniche,Burgers,4,336,0,Card,C064,Motorcycle,15.7,14,55,74,3,U0929,Delivered,,0
ORD02266,5/29/2025 20:21,Abu Qurqas,Abu Qurqas,El-Nil Fish,Fish,5,884,0,Cash,C003,Tuk-tuk,16.1,17,55,83,,U1408,Delivered,,0
ORD00132,2/27/2025 13:29,Minya,Corniche El-Nil,Sultan Grill,Grills,6,764 EGP,0,Cash,C012,Motorcycle,1.4,23,25,,,U0598,Cancelled,,
ORD02721,3/4/2025 12:37,MINYA,Nazlet Hussein,Pizza Roma,Pizza,2,162,24,Card,C008,Motorcycle,8.3,21,40,48,4,U0917,Delivered,,1
ORD02265,5/25/2025 15:21,Minya,El-Sahel,Bahary Corner,Fish,6,EGP 704,129,Card,C043,Motorcycle,3.7,39,30,40,,U1366,Delivered,,1
ORD00056,1/1/2025 19:34,Minya,Nazlet Hussein,Foul El-Mahatta,Egyptian,1,77,0,Cash,C100,Motorcycle,4.6,15,30,,,U1426,Cancelled,,
ORD00733,1/28/2025 19:18,El Minya,Wast El-Balad,Farag Kebab,Grills,1,146 EGP,0,Cash,C096,Bicycle,1.8,15,25,34,4,U1483,Delivered,,1
ORD01481,4/16/2025 15:32, Minya,Abu Helal,El-Dawar,Egyptian,3,EGP 163,0,Cash,C043,Tuk-tuk,3.3,10,25,20,5,U0899,Delivered,,1
ORD02139,5/9/2025 19:38,MINYA,Corniche El-Nil,Koshary El-Sheikh,Egyptian,5,312 EGP,0,Cash,C103,Motorcycle,2.3,15,25,31,4,U0980,Delivered,,0
ORD02995,6/27/2025 13:21,New Minya,New Minya,Pizza Roma,Pizza,5,EGP 605,0,Wallet,C007,Bicycle,12,16,45,91,3,U1193,Delivered,,0
ORD02236,5/5/2025 22:23,Menia,Wast El-Balad,Farag Kebab,Grills,2,265 EGP,66,Cash,C045,Tuk-tuk,1.8,23,25,31,5,U1314,Delivered,,1
ORD02157,1/18/2025 17:12, Abu Qurqas,Abu Qurqas,Sheikh El-Balad,Grills,6,"1,042",243,Cash,C073,Motorcycle,17.7,30,60,69,,U0676,Delivered,,0
ORD01167,20/02/2025 15:38,Abu Qurqas,Abu Qurqas,Burger Corniche,Burgers,1,102,0,Cash,C026,Bicycle,16.4,17,55,,,U0662,Cancelled,,
ORD01082,1/21/2025 20:12,Minya,El-Sahel,Samak El-Balad,Fish,3,486,0,Cash,C013,Motorcycle,4.4,27,30,40,4,U0807,Delivered,,0
ORD03471,3/31/2025 20:09,Minya,Shalaby,Bahary Corner,Fish,2,289 EGP,0,Cash,C020,Motorcycle,2.3,32,25,45,3,U1392,Delivered,,0
ORD01054,6/8/2025 20:21,Menia,El-Mahatta,El-Abd Minya,Desserts,5,197,0,Cash,C048,Tuk-tuk,3.5,4,30,28,5,U0547,Delivered,,1
ORD01362,3/20/2025 19:22,New Minya,New Minya,Forno Nile,Pizza,1,88 EGP,0,Cash,C024,Tuk-tuk,13.1,26,50,82,4,U0764,Delivered,,1
ORD01800,2/20/2025 13:04,Minya,El-Mahatta,El-Dawar,Egyptian,4,185 EGP,0,Cash,C100,Bicycle,3.6,4,30,23,,U0689,Delivered,,1
ORD02949,14/05/2025 14:10,minya,El-Gamaa,Burger Corniche,Burgers,5,EGP 306,0,Cash,C064,Motorcycle,6.3,13,35,29,4,U0452,Delivered,,1
ORD01692,21/04/2025 20:55,El-Minya,El-Gamaa,Bahary Corner,Fish,3,538,0,Cash,C011,Bicycle,5.7,31,30,62,3,U0298,Delivered,,0
ORD03432,30/05/2025 20:44,Minya ,El-Mahatta,Basbousa Bar,Desserts,5,EGP 307,52,Cash,C074,Motorcycle,1.7,11,25,30,4,U0632,Delivered,,0
ORD03576,6/6/2025 18:24,Minya,Ard Sultan,Tamara Sweets,Desserts,1,54 EGP,0,Cash,C011,Motorcycle,4,9,30,15,,U0774,Delivered,,0
ORD03632,24/03/2025 20:22,Menia,El-Gamaa,Sheikh El-Balad,Grills,6,EGP 957,0,Card,C065,Tuk-tuk,4.8,30,30,57,3,U0270,Delivered,,0
ORD00881,1/10/2025 17:47,Minya,Wast El-Balad,Bahary Corner,Fish,4,507 EGP,72,Cash,C040,Motorcycle,0.6,29,20,28,4,U0215,Delivered,,0
ORD00148,6/13/2025 18:04,Abu Qurqas,Abu Qurqas,Koshary El-Sheikh,Egyptian,6,275 EGP,0,Cash,C067,Bicycle,15.2,10,50,109,,U1192,Delivered,gate closed,0
ORD04092,27/05/2025 19:15,Minya,Corniche El-Nil,Hadouta Masreya,Egyptian,1,EGP 52,6,Card,C044,Tuk-tuk,2.7,18,25,45,4,U1067,Delivered,,0
ORD00330,3/5/2025 23:45,Minya,El-Mahatta,Koshary El-Sheikh,Egyptian,1,67 EGP,0,Cash,C102,Bicycle,,7,25,27,4,U1421,Delivered,,0
ORD00981,28/06/2025 16:18,Minya,El-Mahatta,Koshary El-Sheikh,Egyptian,3,EGP 156,0,Cash,C103,Bicycle,0.7,10,20,12,5,U0753,Delivered,,1
ORD00879,6/9/2025 19:20,El Minya,Shalaby,El-Abd Minya,Desserts,6,363,51,Cash,C057,Tuk-tuk,2.2,13,25,37,4,U0955,Delivered,,0
ORD02691,5/25/2025 21:17,New Minya,New Minya,Sultan Grill,Grills,6,EGP 839,0,Card,C009,Motorcycle,13,17,50,59,,U0113,Delivered,,0
ORD03135,26/02/2025 18:39,Minya,El-Mahatta,Forno Nile,Pizza,5,438,0,Cash,C019,Tuk-tuk,3.2,35,25,52,4,U1399,Delivered,,1
ORD01598,4/8/2025 22:19,Minya ,El-Mahatta,Forno Nile,Pizza,5,399 EGP,93,Cash,C058,Tuk-tuk,0.7,28,20,35,,U1268,Delivered,,0
ORD03276,4/1/2025 17:35,Minya,Abu Helal,Sultan Grill,Grills,2,EGP 261,0,Cash,C067,Motorcycle,2.4,18,25,32,4,U0552,Delivered,,1
ORD03508,3/1/2025 14:52,El-Minya,Nazlet Hussein,Tamara Sweets,Desserts,2,109,0,Cash,C050,Motorcycle,5.9,8,35,18,5,U1191,Delivered,,1
ORD00212,5/2/2025 21:49,New Minya,New Minya,El-Dawar,Egyptian,6,251 EGP,41,Cash,C056,Motorcycle,9.4,15,40,42,5,U1384,Delivered,gate closed,1
ORD02108,3/8/2025 20:57, Minya,Abu Helal,Foul El-Mahatta,Egyptian,2,128 EGP,22,Cash,C039,Tuk-tuk,3.8,13,30,40,4,U0866,Delivered,,0
ORD00478,6/29/2025 21:40,Minya,El-Sahel,Burger Corniche,Burgers,1,108 EGP,0,Card,C057,Motorcycle,3.4,15,30,40,4,U1268,Delivered,,1
ORD03516,1/7/2025 14:56,Menia,Abu Helal,Foul El-Mahatta,Egyptian,6,216,35,Card,C019,Motorcycle,2.5,8,25,,,U1365,Cancelled,customer not answering,
ORD03731,6/12/2025 18:57,New Minya,New Minya,Burger Corniche,Burgers,6,EGP 451,0,Wallet,C106,Motorcycle,,14,40,40,5,U0390,Delivered,,1
ORD02585,6/15/2025 20:32,Abu Qorqas,Abu Qurqas,Tamara Sweets,Desserts,6,317 EGP,0,Card,C049,Motorcycle,16.4,7,55,54,5,U1334,Delivered,,0
ORD01886,26/04/2025 18:34,Minya,El-Gamaa,Basbousa Bar,Desserts,6,EGP 348,0,Cash,C040,Tuk-tuk,6.8,5,35,26,5,U1409,Delivered,gate closed,1
ORD03017,4/6/2025 21:17,MINYA,Abu Helal,Koshary El-Sheikh,Egyptian,1,65 EGP,0,Cash,C068,Motorcycle,3.5,10,30,16,5,U1383,Delivered,,1
ORD00812,27/02/2025 12:05,minya,Shalaby,Farag Kebab,Grills,2,250,60,Cash,C099,Tuk-tuk,4.4,20,30,40,4,U1161,Delivered,,0
ORD02257,3/30/2025 15:12,ABU QURQAS,Abu Qurqas,Foul El-Mahatta,Egyptian,6,304,0,Wallet,C086,Motorcycle,15.9,12,55,54,4,U0211,Delivered,,0
ORD02776,4/5/2025 19:07,Abu Qurqas,Abu Qurqas,Sultan Grill,Grills,1,127,0,Card,C056,Bicycle,17,18,55,137,1,U0330,Delivered,,0
ORD01421,4/7/2025 20:23,Abu Qurqas,Abu Qurqas,Burger Corniche,Burgers,5,423,0,Cash,C027,Bicycle,16.4,7,55,119,1,U0880,Delivered,,1
ORD03034,5/18/2025 17:09,Menia,El-Sahel,Forno Nile,Pizza,5,530 EGP,0,Card,C049,Tuk-tuk,5.4,26,30,41,,U1269,Delivered,,0
ORD02990,21/05/2025 13:15,Menia,El-Gamaa,Bahary Corner,Fish,6,"1,039",113,Wallet,C107,Motorcycle,6.9,29,35,46,4,U1499,Delivered,,0
ORD03079,3/14/2025 21:40,New Minya,New Minya,Om Ali House,Desserts,1,59,5,Wallet,C066,Tuk-tuk,10.6,9,45,63,3,U1191,Delivered,,0
ORD00686,4/23/2025 16:28,Minya,Shalaby,Slice Minya,Pizza,6,EGP 585,0,Cash,C064,Motorcycle,2.6,11,25,14,5,U0783,Delivered,,1
ORD03256,2/25/2025 13:34,New Minya ,New Minya,Basbousa Bar,Desserts,1,EGP 82,11,Card,C059,Motorcycle,10.6,11,45,41,4,U0891,Delivered,,0
ORD01225,4/22/2025 19:14,MINYA,El-Sahel,Crispy House,Burgers,3,EGP 303,0,Cash,C074,Motorcycle,4,16,30,32,5,U0521,Delivered,,0
ORD01792,3/22/2025 14:34,New Minya,New Minya,Bites Burger,Burgers,1,91,0,Cash,C041,Bicycle,11.1,18,45,89,,U0156,Delivered,,0
ORD03677,4/28/2025 21:20,El Minya,El-Sahel,El-Dawar,Egyptian,2,EGP 156,0,Card,C014,Motorcycle,3.3,14,25,28,,U0818,Delivered,,0
ORD03275,2/9/2025 14:08, Minya,El-Gamaa,El-Abd Minya,Desserts,5,EGP 202,47,Cash,C067,Motorcycle,6,6,35,17,4,U0703,Delivered,,0
ORD01630,1/27/2025 20:29,Minya,Shalaby,Sultan Grill,Grills,3,EGP 512,128,Card,C044,Bicycle,4.7,11,30,48,4,U0149,Delivered,,0
ORD01246,14/04/2025 16:25,MINYA,Nazlet Hussein,Foul El-Mahatta,Egyptian,1,48 EGP,0,Cash,C005,Motorcycle,6.1,14,35,24,5,U1353,Delivered,,0
ORD01678,18/05/2025 20:20,Minya,Nazlet Hussein,Farag Kebab,Grills,1,140 EGP,0,Cash,C064,Motorcycle,6.4,21,35,44,5,U1436,Delivered,,0
ORD03800,26/02/2025 12:06,Minya,Ard Sultan,Foul El-Mahatta,Egyptian,2,115,0,Cash,C106,Tuk-tuk,4.1,7,30,15,4,U0019,Delivered,gate closed,1
ORD00725,3/13/2025 14:16,Minya ,Wast El-Balad,Burger Corniche,Burgers,4,405 EGP,60,Card,C064,Motorcycle,1,12,25,11,4,U0756,Delivered,,0
ORD00065,2/28/2025 11:42, Minya,El-Sahel,Bahary Corner,Fish,4,486 EGP,0,Wallet,C086,Motorcycle,3.7,34,30,40,4,U0520,Delivered,,0
ORD00220,5/29/2025 19:40,Minya,El-Gamaa,Crispy House,Burgers,6,436 EGP,0,Cash,C076,Tuk-tuk,3.6,17,30,33,4,U1192,Delivered,,1
ORD03235,4/25/2025 21:39,Minya,Shalaby,El-Dawar,Egyptian,6,421 EGP,0,Cash,C025,Bicycle,1.9,19,25,42,,U1331,Delivered,,0
ORD03582,3/23/2025 18:54,Abu Qurqas,Abu Qurqas,Crispy House,Burgers,6,528 EGP,43,Cash,C037,Motorcycle,16.8,12,55,50,5,U0406,Delivered,,1
ORD01020,2/23/2025 17:54,Minya,Nazlet Hussein,Slice Minya,Pizza,4,EGP 530,76,Cash,C078,Motorcycle,5.4,16,30,26,5,U0681,Delivered,,1
ORD00607,5/23/2025 19:48,El Minya,Shalaby,Sultan Grill,Grills,3,539 EGP,0,Cash,C019,Motorcycle,2,20,25,25,5,U0274,Delivered,,1
ORD01148,2/10/2025 18:26,Minya,Shalaby,El-Nil Fish,Fish,3,517,128,Wallet,C027,Motorcycle,3.7,24,30,34,4,U0808,Delivered,,1
ORD02817,5/9/2025 12:38,abu qurqas,Abu Qurqas,Pizza Roma,Pizza,6,EGP 651,66,Cash,C110,Tuk-tuk,16.3,16,55,70,,U0417,Delivered,,0
ORD03852,4/21/2025 16:07,Minya,Nazlet Hussein,Basbousa Bar,Desserts,6,248 EGP,0,Card,C011,Bicycle,8,11,35,52,2,U1107,Delivered,,1
ORD01944,13/04/2025 22:17,El-Minya,Corniche El-Nil,Pizza Roma,Pizza,6,595,72,Cash,C099,Motorcycle,2.5,18,25,20,5,U0412,Delivered,,1
ORD01304,2/23/2025 19:05,Abu Qurqas,Abu Qurqas,Farag Kebab,Grills,1,140 EGP,14,Card,C074,Motorcycle,14.8,20,50,55,,U0248,Delivered,address unclear,1
ORD01100,16/03/2025 19:39,Minya,Wast El-Balad,Basbousa Bar,Desserts,1,52 EGP,10,Cash,C019,Motorcycle,2.6,12,25,25,5,U0641,Delivered,,1
ORD01360,4/26/2025 21:41,New Minya,New Minya,Bites Burger,Burgers,1,98 EGP,21,Cash,C100,Motorcycle,11.6,12,45,51,4,U0226,Delivered,,0
ORD03799,6/12/2025 18:51,MINYA,Abu Helal,El-Dawar,Egyptian,1,EGP 76,0,Wallet,C077,Tuk-tuk,2.6,9,25,15,5,U0526,Delivered,,1
ORD00882,2/15/2025 12:57,Minya,El-Gamaa,Slice Minya,Pizza,4,EGP 608,134,Cash,C056,Tuk-tuk,4,15,30,28,4,U0413,Delivered,,0
ORD02119,5/18/2025 15:34,Minya,Nazlet Hussein,Hadouta Masreya,Egyptian,2,EGP 148,22,Wallet,C063,Motorcycle,7.1,14,35,28,5,U1357,Delivered,re-assigned,1
ORD03274,9/3/2025 18:36,Minya,Wast El-Balad,Farag Kebab,Grills,6,"EGP 1,055",246,Wallet,C040,Bicycle,2.7,15,25,39,,U1329,Delivered,,1
ORD02519,1/25/2025 19:52,Abu Qorqas,Abu Qurqas,El-Nil Fish,Fish,5,EGP 734,70,Cash,C019,Motorcycle,16.1,20,55,69,3,U0669,Delivered,,1
ORD04138,29/05/2025 21:34,El-Minya,El-Gamaa,Pizza Roma,Pizza,1,EGP 131,25,Cash,C076,Motorcycle,5.4,26,30,50,4,U1036,Delivered,,1
ORD03532,24/02/2025 18:29,Minya,Ard Sultan,Koshary El-Sheikh,Egyptian,6,369 EGP,0,Cash,C014,Motorcycle,4.8,7,30,22,4,U1323,Delivered,,1
ORD00136,3/6/2025 12:45,Minya,Ard Sultan,Burger Corniche,Burgers,1,87,0,Cash,C044,Tuk-tuk,3,16,25,24,5,U0987,Delivered,,1
ORD01121,1/7/2025 19:29,Minya,Corniche El-Nil,El-Nil Fish,Fish,3,EGP 412,0,Cash,C105,Motorcycle,1.7,22,25,42,3,U0790,Delivered,,1
ORD00521,3/4/2025 20:50,Minya,El-Sahel,Sheikh El-Balad,Grills,1,EGP 209,0,Card,C051,Tuk-tuk,4.9,26,30,66,3,U0652,Delivered,,0
ORD03750,6/17/2025 15:57,Minya,Abu Helal,Bites Burger,Burgers,1,EGP 68,0,Card,C044,Bicycle,3.2,12,25,26,5,U0095,Delivered,,1
ORD01758,3/28/2025 19:52,El-Minya,Ard Sultan,Slice Minya,Pizza,2,EGP 165,0,Card,C064,Motorcycle,3.3,18,25,38,5,U0683,Delivered,,1
ORD03286,1/25/2025 20:14,Minya,Corniche El-Nil,Pizza Roma,Pizza,2,220,47,Wallet,C107,Motorcycle,4.9,22,30,51,4,U0218,Delivered,,1
ORD04193,3/6/2025 11:46,Abu Qurqas,Abu Qurqas,El-Abd Minya,Desserts,5,212,0,Cash,C048,Bicycle,17.5,4,55,122,2,U1231,Delivered,,0
ORD01063,2/6/2025 19:17,El-Minya,El-Sahel,Basbousa Bar,Desserts,1,79 EGP,0,Card,C005,Tuk-tuk,3.9,8,30,35,4,U0694,Delivered,,0
ORD03498,2/10/2025 14:53,Abu Qorqas,Abu Qurqas,Crispy House,Burgers,1,107,0,Card,C106,Bicycle,17.6,14,55,136,1,U0582,Delivered,,0
ORD00798,4/2/2025 11:59,Minya,El-Sahel,El-Abd Minya,Desserts,1,56 EGP,0,Cash,C100,Motorcycle,5.3,11,30,25,4,U1441,Delivered,,0
ORD00686,4/23/2025 16:28,Minya,Shalaby,Slice Minya,Pizza,6,EGP 585,0,Cash,C064,Motorcycle,2.6,11,25,14,5,U0783,Delivered,,1
ORD02338,13/01/2025 20:39,Menia,Wast El-Balad,Crispy House,Burgers,6,EGP 435,22,Card,C102,Tuk-tuk,2.9,18,25,40,,U1421,Delivered,,1
ORD02103,29/05/2025 12:31,Minya,Ard Sultan,Crispy House,Burgers,6,445,102,Card,C107,Tuk-tuk,2.7,17,25,18,5,U0561,Delivered,,1
ORD03521,19/05/2025 14:55,MINYA,El-Sahel,Samak El-Balad,Fish,1,147,34,Cash,C100,Motorcycle,4.3,27,30,40,4,U0652,Delivered,,1
ORD01399,5/25/2025 19:54,El-Minya,Ard Sultan,Om Ali House,Desserts,5,489,0,Cash,C051,Bicycle,2,8,25,23,4,U1076,Delivered,,1
ORD02461,1/31/2025 20:41,Minya,Corniche El-Nil,Farag Kebab,Grills,2,229,34,Wallet,C093,Motorcycle,2.3,19,25,36,4,U0527,Delivered,,1
ORD03448,15/03/2025 19:00,Abu Qurqas,Abu Qurqas,Pizza Roma,Pizza,3,EGP 347,0,Cash,C027,Motorcycle,16,17,55,71,4,U0316,Delivered,,1
ORD03325,1/19/2025 15:10,Minya,Corniche El-Nil,Slice Minya,Pizza,3,305 EGP,56,Cash,C036,Motorcycle,2,11,25,12,5,U0863,Delivered,,1
ORD01222,3/16/2025 18:33,El-Minya El-Gedida,New Minya,El-Dawar,Egyptian,6,292,22,Cash,C031,Motorcycle,9.9,9,40,36,4,U1421,Delivered,,1
ORD00449,19/06/2025 17:54,Minya ,Shalaby,Om Ali House,Desserts,3,123,18,Cash,C073,Motorcycle,2,8,25,16,5,U0105,Delivered,,1
ORD03930,6/8/2025 20:25,El-Minya El-Gedida,New Minya,Bites Burger,Burgers,2,186,0,Card,C015,Motorcycle,10.9,13,45,47,5,U1365,Delivered,,1
ORD03124,4/16/2025 22:35,Minya,Ard Sultan,Farag Kebab,Grills,5,587 EGP,0,Wallet,C079,Bicycle,3.4,13,30,32,5,U0588,Delivered,,1
ORD00774,14/02/2025 16:35,Minya,El-Sahel,Om Ali House,Desserts,6,394 EGP,0,Wallet,C002,Motorcycle,3.6,5,30,17,4,U0049,Delivered,,1
ORD01440,2/11/2025 19:50,Minya,El-Gamaa,Basbousa Bar,Desserts,5,280,41,Cash,C027,Motorcycle,6.1,12,35,31,,U1496,Delivered,,0
ORD03030,4/1/2025 19:54,Menia,Abu Helal,Basbousa Bar,Desserts,5,314,0,Cash,C029,Motorcycle,1,9,25,29,4,U1475,Delivered,,1
ORD01946,1/1/2025 11:56,Minya,Wast El-Balad,Crispy House,Burgers,6,529 EGP,0,Card,C069,Motorcycle,2.1,14,25,27,4,U1289,Delivered,,0
ORD00131,5/4/2025 21:02,El Minya,Shalaby,Basbousa Bar,Desserts,1,68,0,Cash,C055,Motorcycle,3.5,12,30,32,4,U0587,Delivered,,1
ORD01543,5/3/2025 12:18,Minya,Ard Sultan,Crispy House,Burgers,1,81 EGP,0,Card,C006,Bicycle,2.3,18,25,34,4,U1256,Delivered,,1
ORD01734,2/5/2025 21:37,Minya,Ard Sultan,Crispy House,Burgers,5,EGP 344,0,Wallet,C098,Motorcycle,3.9,15,30,36,5,U1266,Delivered,,0
ORD03187,6/3/2025 19:37,Minya,El-Gamaa,Pizza Roma,Pizza,5,363 EGP,0,Card,C082,Motorcycle,4.1,25,30,49,4,U1235,Delivered,,1
ORD03948,3/26/2025 14:48,Menia,Abu Helal,Sheikh El-Balad,Grills,6,640,0,Cash,C064,Motorcycle,4.2,26,30,34,5,U0422,Delivered,,1
ORD00936,3/14/2025 19:18,Menia,Ard Sultan,Foul El-Mahatta,Egyptian,2,145,29,Cash,C099,Bicycle,2.2,10,25,36,5,U0837,Delivered,,0
ORD00441,3/6/2025 18:41,Abu Qurqas,Abu Qurqas,Tamara Sweets,Desserts,1,45 EGP,5,Cash,C103,Motorcycle,17.7,12,60,51,4,U0325,Delivered,,1
ORD02971,4/26/2025 18:37,Minya,Abu Helal,Burger Corniche,Burgers,6,EGP 481,0,Card,C080,Motorcycle,2.6,16,25,24,4,U1087,Delivered,,1
ORD02376,13/05/2025 20:39,Minya,El-Mahatta,Forno Nile,Pizza,5,366,0,Card,C049,Tuk-tuk,0.6,30,20,48,3,U0243,Delivered,,0
ORD02877,3/3/2025 13:21,Minya,El-Mahatta,Hadouta Masreya,Egyptian,6,279 EGP,56,Wallet,C080,Motorcycle,3.5,16,30,16,4,U1161,Delivered,,1
ORD03666,2/10/2025 19:25,El-Minya El-Gedida,New Minya,Farag Kebab,Grills,3,EGP 297,31,Cash,C045,Tuk-tuk,12.8,17,45,65,4,U0270,Delivered,,0
ORD00839,1/16/2025 23:05,Minya ,Nazlet Hussein,Tamara Sweets,Desserts,2,133,10,Card,C061,Tuk-tuk,5.3,12,30,28,5,U0407,Delivered,,0
ORD03206,4/3/2025 15:27,Minya,Wast El-Balad,Slice Minya,Pizza,2,189 EGP,11,Cash,C042,Motorcycle,2.5,17,25,31,4,U1071,Delivered,,1
ORD02271,6/8/2025 17:40,Minya,El-Sahel,El-Nil Fish,Fish,3,EGP 385,0,Cash,C053,Motorcycle,6,25,35,36,4,U0665,Delivered,,0
ORD01256,2/21/2025 13:17,ABU QURQAS,Abu Qurqas,Foul El-Mahatta,Egyptian,4,EGP 202,0,Cash,C007,Motorcycle,16.1,11,55,45,5,U0369,Delivered,,0
ORD00249,6/8/2025 18:06,Minya,Wast El-Balad,Farag Kebab,Grills,4,511 EGP,0,Cash,C094,Motorcycle,0.9,18,20,17,,U0891,Delivered,,1
ORD01775,2/4/2025 19:18,Minya,El-Gamaa,Samak El-Balad,Fish,4,511,0,Cash,C069,Motorcycle,4.8,22,30,46,,U0907,Delivered,gate closed,1
ORD00682,4/2/2025 13:37,minya,El-Gamaa,Forno Nile,Pizza,6,491 EGP,0,Cash,C098,Bicycle,3.5,28,30,48,,U1088,Delivered,,1
ORD03121,2/13/2025 11:40,minya,El-Gamaa,Crispy House,Burgers,5,382 EGP,72,Card,C034,Motorcycle,6.2,15,35,36,5,U0450,Delivered,,1
ORD00319,6/23/2025 16:17,El-Minya El-Gedida,New Minya,Foul El-Mahatta,Egyptian,3,EGP 182,0,Cash,C014,Motorcycle,11.7,11,45,31,5,U0846,Delivered,,1
ORD00826,6/23/2025 16:48,El Minya,Nazlet Hussein,Samak El-Balad,Fish,2,283 EGP,32,Cash,C022,Tuk-tuk,6.9,23,35,42,4,U1326,Delivered,,0
ORD01778,2/8/2025 14:51,El-Minya,Wast El-Balad,Basbousa Bar,Desserts,5,273,0,Wallet,C015,Tuk-tuk,0.6,11,20,16,5,U0916,Delivered,,0
ORD00920,5/17/2025 20:18,New Minya ,New Minya,Pizza Roma,Pizza,6,589,42,Cash,C093,Bicycle,12.7,12,45,106,1,U0677,Delivered,,0
ORD02029,6/14/2025 22:33, Minya,Corniche El-Nil,Crispy House,Burgers,2,217,0,Card,C018,Motorcycle,3.7,18,30,,,U0642,Cancelled,,
ORD01889,14/04/2025 23:42,MINYA,Wast El-Balad,Burger Corniche,Burgers,4,EGP 220,0,Cash,C003,Motorcycle,3.3,16,25,23,5,U0784,Delivered,,0
ORD00159,1/13/2025 23:20,MINYA,El-Gamaa,Crispy House,Burgers,4,EGP 305,37,Card,C008,Bicycle,3.4,22,30,38,5,U1417,Delivered,,0
ORD02171,2/28/2025 21:29,Minya,Shalaby,Foul El-Mahatta,Egyptian,4,204 EGP,28,Wallet,C045,Motorcycle,4.5,10,30,36,5,U1180,Delivered,,1
ORD02195,1/11/2025 19:26,minya,Corniche El-Nil,Bahary Corner,Fish,5,708,0,Card,C034,Motorcycle,0.6,27,20,42,4,U0006,Delivered,,0
ORD01241,1/6/2025 23:53,Minya,Nazlet Hussein,Hadouta Masreya,Egyptian,3,EGP 139,0,Cash,C084,Motorcycle,6.9,18,35,36,5,U0081,Delivered,,1
ORD00365,5/17/2025 16:22,Abu Qurqas,Abu Qurqas,Foul El-Mahatta,Egyptian,6,338 EGP,0,Cash,C024,Tuk-tuk,17.7,7,60,70,,U0160,Delivered,,1
ORD00232,5/26/2025 19:23,Minya ,Abu Helal,Farag Kebab,Grills,2,259,0,Wallet,C036,Motorcycle,3.9,20,30,44,3,U1473,Delivered,,1
ORD02480,1/19/2025 14:54,minya,El-Sahel,Bahary Corner,Fish,4,516,0,Card,C059,Motorcycle,5.2,24,30,36,5,U1238,Delivered,,1
ORD00262,2/8/2025 21:10,Minya,Abu Helal,Sultan Grill,Grills,5,483 EGP,0,Cash,C081,Motorcycle,2.5,24,25,48,2,U0721,Delivered,,0
ORD01414,5/14/2025 15:47,Minya,Wast El-Balad,Tamara Sweets,Desserts,2,110 EGP,22,Card,C078,Motorcycle,0.8,13,20,22,4,U1084,Delivered,,1
ORD01859,18/01/2025 16:58,Minya,Shalaby,Crispy House,Burgers,5,513 EGP,0,Card,C025,Motorcycle,4.7,18,30,34,5,U0166,Delivered,,1
